,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210
0,-0.437066666666667,-0.389433333333333,-0.281933333333333,-0.306266666666667,-0.337633333333333,-0.295766666666667,-0.387066666666667,-0.390333333333333,-0.371066666666667,-0.256066666666667,-0.2321,-0.164433333333333,-0.1593,-0.027566666666667,-0.125033333333333,-0.1842,-0.220633333333333,-0.2367,-0.279233333333333,-0.2609,-0.301066666666667
0.00614355896702,-0.431133333333333,-0.381033333333333,-0.275366666666667,-0.3028,-0.3273,-0.282466666666667,-0.369633333333333,-0.373466666666667,-0.353633333333333,-0.248166666666667,-0.216633333333333,-0.149433333333333,-0.151633333333333,-0.022166666666667,-0.121766666666667,-0.180866666666667,-0.2205,-0.232266666666667,-0.2758,-0.253366666666667,-0.301133333333333
0.01226966464152,-0.4251,-0.371566666666667,-0.269766666666667,-0.296133333333333,-0.316866666666667,-0.268066666666667,-0.351133333333333,-0.355533333333333,-0.336066666666667,-0.239166666666667,-0.203166666666667,-0.135433333333333,-0.143933333333333,-0.0178,-0.119433333333333,-0.1785,-0.219233333333333,-0.2277,-0.2713,-0.246833333333333,-0.299066666666667
0.01841322360854,-0.418033333333333,-0.360966666666667,-0.264133333333333,-0.289433333333333,-0.3064,-0.2546,-0.332633333333333,-0.337533333333333,-0.318466666666667,-0.2301,-0.188566666666667,-0.120266666666667,-0.136133333333333,-0.012366666666667,-0.115,-0.175033333333333,-0.217933333333333,-0.223166666666667,-0.2688,-0.241333333333333,-0.299033333333333
0.02453932928304,-0.410933333333333,-0.350366666666667,-0.258433333333333,-0.280566666666667,-0.294833333333333,-0.242166666666667,-0.314,-0.3184,-0.3018,-0.220933333333333,-0.174933333333333,-0.106133333333333,-0.129333333333333,-0.01,-0.110566666666667,-0.172633333333333,-0.216566666666667,-0.218533333333333,-0.2642,-0.237833333333333,-0.299933333333333
0.03068288825006,-0.402733333333333,-0.339733333333333,-0.251633333333333,-0.271666666666667,-0.284233333333333,-0.230666666666667,-0.2953,-0.2992,-0.286133333333333,-0.209633333333333,-0.162266666666667,-0.091866666666667,-0.1214,-0.008666666666667,-0.107133333333333,-0.170133333333333,-0.2162,-0.212833333333333,-0.261566666666667,-0.234266666666667,-0.297666666666667
0.03680899392456,-0.3945,-0.328,-0.2458,-0.262666666666667,-0.272566666666667,-0.220166666666667,-0.2755,-0.279966666666667,-0.271433333333333,-0.196166666666667,-0.149533333333333,-0.0776,-0.114366666666667,-0.008266666666667,-0.101533333333333,-0.1676,-0.2137,-0.209133333333333,-0.258933333333333,-0.233733333333333,-0.2964
0.04295255289158,-0.384166666666667,-0.317266666666667,-0.241,-0.251566666666667,-0.262866666666667,-0.2096,-0.255633333333333,-0.261666666666667,-0.2577,-0.1816,-0.1368,-0.0622,-0.105233333333333,-0.006866666666667,-0.0969,-0.163966666666667,-0.211133333333333,-0.205366666666667,-0.256233333333333,-0.233166666666667,-0.294033333333333
0.049096111858601,-0.374866666666667,-0.3075,-0.236133333333333,-0.242466666666667,-0.2542,-0.199,-0.236733333333333,-0.242266666666667,-0.242833333333333,-0.1659,-0.1239,-0.047733333333333,-0.095,-0.007433333333333,-0.092333333333333,-0.161366666666667,-0.207533333333333,-0.201566666666667,-0.252466666666667,-0.231566666666667,-0.2895
0.055222217533101,-0.364466666666667,-0.2988,-0.230166666666667,-0.230266666666667,-0.244433333333333,-0.1904,-0.217833333333333,-0.223866666666667,-0.227933333333333,-0.1491,-0.111,-0.035266666666667,-0.084666666666667,-0.005966666666667,-0.0866,-0.157633333333333,-0.2028,-0.1988,-0.250666666666667,-0.230866666666667,-0.285966666666667
